name	length	true_count
ENST00000503552.1	774	0
ENST00000617114.2	1723	0
ENST00000506174.3	573	0
ENST00000510069.3	962	0
ENST00000511957.3	569	0
ENST00000508222.3	562	0
ENST00000509619.1	570	0
ENST00000375499.5	1143	51
ENST00000491274.3	649	0
ENST00000463045.2	702	0
ENST00000375486.6	4345	0
ENST00000375481.1	1607	0
ENST00000375471.4	3846	0
ENST00000375460.3	3189	0
ENST00000375453.3	841	0
ENST00000375448.4	2267	0
ENST00000624583.1	189	0
ENST00000619609.1	2396	0
ENST00000375436.6	4087	101
ENST00000375433.3	2030	0
ENST00000361221.5	4488	0
ENST00000375415.3	4035	0
ENST00000375408.5	3685	0
ENST00000167825.5	3018	0
ENST00000375406.1	1861	0
ENST00000617065.1	1670	0
ENST00000251296.3	1943	0
ENST00000412684.1	930	0
ENST00000400664.2	5145	0
ENST00000375375.5	2260	0
ENST00000420770.4	5538	0
ENST00000400661.3	1700	0
ENST00000375371.3	2542	0
ENST00000494072.3	4369	0
ENST00000290597.7	2124	0
ENST00000375341.5	3363	0
ENST00000538839.3	2957	0
ENST00000538309.3	1940	0
ENST00000432718.1	844	0
ENST00000455833.4	6188	8
ENST00000355609.6	537	0
ENST00000416166.1	1000	0
ENST00000375254.5	15906	114
ENST00000375225.5	1533	0
ENST00000375224.1	3475	37
ENST00000375218.3	4031	0
ENST00000425413.3	2954	0
ENST00000417040.1	6175	0
ENST00000477853.3	6664	22
ENST00000375199.5	5408	0
ENST00000375208.5	4084	0
ENST00000486405.1	583	0
ENST00000486238.1	425	0
ENST00000475079.1	557	0
ENST00000356068.2	355	0
ENST00000330263.4	2315	39
ENST00000420396.3	1240	0
ENST00000361640.4	1710	0
ENST00000235835.5	1362	24
ENST00000330072.7	1171	0
ENST00000489286.3	725	0
ENST00000481966.1	488	0
ENST00000375155.5	1805	0
ENST00000375153.5	2153	0
ENST00000469076.3	1512	0
ENST00000400548.4	1548	0
ENST00000497827.1	1428	0
ENST00000432465.1	844	0
ENST00000264203.5	2068	0
ENST00000375144.3	1568	112
ENST00000375142.3	1686	16
ENST00000433834.3	1462	0
ENST00000264202.7	858	61
ENST00000617872.2	3678	0
ENST00000322753.6	3712	24
ENST00000602662.1	1623	0
ENST00000602384.3	999	0
ENST00000602293.3	820	0
ENST00000602450.1	590	0
ENST00000428975.3	546	0
ENST00000289749.4	731	0
ENST00000451758.3	622	0
ENST00000622566.2	2109	0
ENST00000439664.3	588	0
ENST00000621723.2	2133	0
ENST00000375136.5	2172	0
ENST00000425400.3	528	0
ENST00000618761.2	2051	0
ENST00000439278.3	570	0
ENST00000615215.2	2160	0
ENST00000427894.3	573	0
ENST00000548815.2	1953	0
ENST00000289753.1	1984	0
ENST00000294543.8	2974	0
ENST00000375127.3	2403	0
ENST00000375121.3	1250	0
ENST00000375120.3	6397	0
ENST00000375116.3	785	0
ENST00000400520.5	974	0
ENST00000375111.5	970	0
ENST00000375108.3	1161	0
ENST00000375105.5	2672	0
ENST00000617227.1	1856	0
ENST00000375102.3	2723	0
ENST00000429261.2	3249	0
ENST00000247992.5	453	0
ENST00000375099.3	5571	0
ENST00000485375.4	3776	0
ENST00000375079.4	3859	0
ENST00000289815.10	4475	0
ENST00000473325.3	3725	0
ENST00000530722.3	541	0
ENST00000534075.1	541	0
ENST00000467486.3	2116	0
ENST00000375078.3	2336	0
ENST00000264198.4	2438	0
ENST00000332947.5	2572	0
ENST00000375071.3	963	0
ENST00000321556.4	2660	0
ENST00000415136.4	2126	0
ENST00000602624.4	1963	117
ENST00000375048.5	2079	0
ENST00000464364.1	502	0
ENST00000375044.3	3572	0
ENST00000400463.5	3731	0
ENST00000247986.2	3969	0
ENST00000375031.3	3705	0
ENST00000444387.4	1934	0
ENST00000447746.4	544	0
ENST00000518294.3	511	0
ENST00000517430.3	564	0
ENST00000519434.1	524	0
ENST00000312239.7	3938	79
ENST00000375003.4	4822	12
ENST00000419948.3	759	0
ENST00000438032.3	1159	0
ENST00000424732.3	970	0
ENST00000417710.3	572	0
ENST00000375000.3	928	0
ENST00000437575.3	473	0
ENST00000419490.3	538	0
ENST00000414993.1	727	0
ENST00000443615.1	557	0
ENST00000400422.3	6515	11
ENST00000374935.5	5567	0
ENST00000264211.10	5802	41
ENST00000602326.3	6196	0
ENST00000356916.5	2179	0
ENST00000438975.3	1270	0
ENST00000411888.3	1122	0
ENST00000415912.4	5099	33
ENST00000357071.6	3763	0
ENST00000374893.8	2484	0
ENST00000436918.4	2328	0
ENST00000264205.8	2381	0
ENST00000473505.3	674	0
ENST00000481130.4	578	0
ENST00000527991.2	580	0
ENST00000454000.4	2133	0
ENST00000318220.8	4401	0
ENST00000342104.7	3704	0
ENST00000486229.3	933	0
ENST00000318249.7	3591	0
ENST00000434838.4	2727	0
ENST00000467103.2	418	0
ENST00000619554.1	1831	0
ENST00000374840.5	2589	0
ENST00000539907.3	2241	0
ENST00000540617.3	2131	0
ENST00000374832.3	2193	0
ENST00000374830.2	733	0
ENST00000290101.6	3584	0
ENST00000374763.4	3334	0
ENST00000374761.4	3318	0
ENST00000471600.4	3238	0
ENST00000374765.6	3271	0
ENST00000542643.4	3426	0
ENST00000495204.3	2489	0
ENST00000317967.9	600	0
ENST00000447293.3	429	0
ENST00000400301.3	4309	0
ENST00000308271.11	4595	61
ENST00000374732.5	3037	14
ENST00000529637.3	3228	56
ENST00000526044.3	549	0
ENST00000534705.3	566	0
ENST00000421625.4	2818	20
ENST00000374730.2	570	0
ENST00000527823.3	554	0
ENST00000532737.1	680	0
ENST00000344642.4	4012	0
ENST00000543870.1	1180	0
ENST00000374695.5	14327	0
ENST00000426143.1	856	0
ENST00000374676.4	411	0
ENST00000453796.1	621	0
ENST00000427897.1	589	0
ENST00000412328.3	828	0
ENST00000374673.3	538	0
ENST00000439717.2	637	0
ENST00000337107.8	897	0
ENST00000374666.1	497	0
ENST00000400277.2	996	0
ENST00000290122.5	887	0
ENST00000374663.1	649	0
ENST00000400271.2	357	0
ENST00000400259.3	2274	0
ENST00000344548.5	2256	203
ENST00000315554.10	1452	25
ENST00000411827.1	597	0
ENST00000290167.8	3845	0
ENST00000415567.1	680	0
ENST00000441048.1	482	0
ENST00000404138.3	8992	0
ENST00000374651.6	8368	0
ENST00000400239.4	1855	0
ENST00000375647.4	8685	14
ENST00000374644.6	1802	0
ENST00000166244.5	4943	0
ENST00000538803.1	1773	0
ENST00000374642.5	1143	0
ENST00000438241.1	768	0
ENST00000402322.1	976	0
ENST00000374640.6	1163	0
ENST00000374639.5	1183	0
ENST00000374637.1	1089	0
ENST00000510260.3	677	0
ENST00000509305.3	1254	0
ENST00000432749.4	977	0
ENST00000314933.6	1044	0
ENST00000544305.3	1709	0
ENST00000374630.5	3152	0
ENST00000400191.5	4641	0
ENST00000374632.5	3677	0
ENST00000374627.1	4014	0
ENST00000426928.4	1641	0
ENST00000618559.1	1500	0
ENST00000566855.2	366	0
ENST00000356634.5	3033	55
ENST00000400181.6	3059	22
ENST00000465864.1	568	0
ENST00000494920.1	905	0
ENST00000418342.3	8421	15
ENST00000302291.6	8898	0
ENST00000314174.5	3715	0
ENST00000471849.3	1190	0
ENST00000475164.2	613	0
ENST00000374619.1	2835	0
ENST00000478691.3	7646	0
ENST00000374616.5	2691	15
ENST00000374612.3	2694	26
ENST00000302271.8	2629	70
ENST00000606561.3	1837	20
ENST00000427764.3	1788	0
ENST00000314011.6	4071	0
ENST00000374608.3	3788	0
ENST00000450454.4	1559	0
ENST00000476978.1	855	0
ENST00000374601.5	1197	0
ENST00000461794.1	713	0
ENST00000495646.3	2552	0
ENST00000336689.5	4050	0
ENST00000618240.2	2226	0
ENST00000465372.3	936	0
ENST00000492982.4	3024	0
ENST00000437606.4	2865	0
ENST00000484418.1	907	0
ENST00000475814.3	805	0
ENST00000608765.1	589	0
ENST00000361729.2	5191	0
ENST00000374561.5	1251	38
ENST00000374555.5	1029	0
ENST00000612756.1	420	0
ENST00000374550.5	634	860
ENST00000443624.3	994	0
ENST00000458455.1	721	0
ENST00000418390.4	5154	0
ENST00000613537.2	4924	16
ENST00000609199.1	2671	24
ENST00000246151.6	1603	25
ENST00000415372.1	754	0
ENST00000374524.1	1292	0
ENST00000374514.5	1810	22
ENST00000420982.3	614	0
ENST00000374505.4	907	0
ENST00000374503.5	868	0
ENST00000374502.5	1072	0
ENST00000421070.1	429	0
ENST00000374501.1	1117	0
ENST00000617979.2	1566	0
ENST00000374497.5	1488	0
ENST00000456977.3	672	0
ENST00000429356.3	957	0
ENST00000418277.3	882	0
ENST00000425913.3	876	0
ENST00000445705.1	792	0
ENST00000374490.5	1600	27
ENST00000436439.4	1354	0
ENST00000374487.4	2151	0
ENST00000235958.4	1101	0
ENST00000374479.3	2047	16
ENST00000374472.4	5254	0
ENST00000471915.3	380	0
ENST00000334351.7	2416	92
ENST00000374468.1	814	0
ENST00000579103.1	171	0
ENST00000344989.8	3487	0
ENST00000453840.5	1808	16
ENST00000484146.4	1089	0
ENST00000473858.3	778	0
ENST00000374452.7	1194	0
ENST00000374453.5	866	0
ENST00000343255.7	2917	39
ENST00000492112.2	1616	0
ENST00000495785.1	1390	0
ENST00000338909.7	2693	0
ENST00000374434.3	5804	0
ENST00000270800.1	2798	0
ENST00000327535.3	4549	0
ENST00000327575.4	1476	0
ENST00000374421.5	1476	0
ENST00000374419.1	953	0
ENST00000374418.3	674	0
ENST00000361548.6	2869	0
ENST00000350501.7	2119	0
ENST00000356046.4	2804	0
ENST00000524724.3	494	0
ENST00000528064.3	1683	0
ENST00000236255.4	1870	0
ENST00000374409.3	2804	0
ENST00000337248.6	2715	0
ENST00000003583.10	2544	0
ENST00000438866.1	811	0
ENST00000435187.1	772	0
ENST00000374399.6	1711	0
ENST00000003912.5	5481	0
ENST00000358028.6	1757	0
ENST00000339255.2	1676	0
ENST00000432012.1	2714	0
ENST00000618490.2	2386	0
ENST00000538532.3	2640	0
ENST00000374395.6	6802	0
ENST00000616511.2	2527	0
ENST00000436717.4	2574	0
ENST00000425530.1	416	0
ENST00000610732.2	2662	0
ENST00000412742.4	2355	0
ENST00000374393.3	2181	0
ENST00000482807.1	497	0
ENST00000374392.2	3953	0
ENST00000593639.3	563	0
ENST00000323848.11	4011	86
ENST00000600523.3	575	0
ENST00000374389.6	3110	0
ENST00000447431.4	3691	0
ENST00000596378.1	2314	0
ENST00000374379.6	4346	107
ENST00000488683.1	2723	0
ENST00000399916.3	4340	36
ENST00000308873.8	3861	85
ENST00000338888.3	2629	0
ENST00000236273.6	1345	35
ENST00000354361.3	926	0
ENST00000243189.9	1502	0
ENST00000566395.3	824	0
ENST00000565733.3	772	0
ENST00000568254.3	2013	14
ENST00000473314.4	3034	0
ENST00000431849.3	1954	0
ENST00000568701.1	629	0
ENST00000561867.1	477	0
ENST00000568996.1	480	0
ENST00000328664.6	2930	0
ENST00000622561.2	3007	0
ENST00000454452.4	1303	0
ENST00000417538.4	1333	0
ENST00000357542.6	1387	0
ENST00000568195.3	1467	0
ENST00000342055.7	1557	0
ENST00000423810.4	1637	0
ENST00000615607.1	1253	0
ENST00000374358.4	2683	46
ENST00000294413.9	1591	0
ENST00000243186.8	1616	0
ENST00000340849.6	1087	0
ENST00000349320.5	1810	0
ENST00000527747.3	456	0
ENST00000346452.6	971	0
ENST00000349438.6	1235	0
ENST00000413854.3	1198	0
ENST00000374352.4	1253	0
ENST00000533771.1	581	0
ENST00000399766.5	3294	0
ENST00000374343.4	3917	15
ENST00000374338.4	2940	0
ENST00000374332.6	4641	0
ENST00000611903.2	4647	0
ENST00000263979.5	2627	0
ENST00000374329.1	2461	0
ENST00000361547.4	4334	0
ENST00000354177.6	4227	0
ENST00000374315.1	4212	0
ENST00000527604.1	334	0
ENST00000424294.3	756	0
ENST00000374303.4	2004	0
ENST00000533762.3	722	0
ENST00000529116.3	555	0
ENST00000474295.3	1873	0
ENST00000488327.4	541	0
ENST00000472643.3	838	0
ENST00000526894.3	733	0
ENST00000478284.3	793	0
ENST00000524618.3	1217	0
ENST00000374307.7	1868	0
ENST00000528624.3	562	0
ENST00000525713.3	575	0
ENST00000374301.5	2099	0
ENST00000464008.4	1201	0
ENST00000526158.3	815	0
ENST00000530599.3	763	0
ENST00000374300.5	2053	0
ENST00000466284.1	3262	0
ENST00000538789.3	1392	0
ENST00000374298.3	2116	0
ENST00000374296.3	3297	0
ENST00000426559.4	948	0
ENST00000455785.4	1504	69
ENST00000399728.3	1712	0
ENST00000357865.4	1137	0
ENST00000374291.3	867	49
ENST00000446334.1	665	0
ENST00000374282.5	3581	0
ENST00000374284.3	2523	0
ENST00000439092.4	778	0
ENST00000441420.1	748	0
ENST00000374280.3	4015	0
ENST00000374278.5	3097	0
ENST00000374276.3	2494	0
ENST00000374272.3	1770	0
ENST00000619836.2	4252	0
ENST00000444713.3	838	0
ENST00000374271.6	4269	0
ENST00000374269.1	2566	0
ENST00000374268.3	1524	0
ENST00000374266.5	1862	0
ENST00000270812.5	1885	0
ENST00000361530.8	2625	0
ENST00000481077.4	865	0
ENST00000374253.7	2538	0
ENST00000525687.3	1200	0
ENST00000482227.3	2507	0
ENST00000531191.3	2673	0
ENST00000528281.3	842	0
ENST00000338855.4	1516	0
ENST00000456354.4	1912	0
ENST00000518899.3	1831	0
ENST00000611853.1	1404	0
ENST00000451429.4	4061	0
ENST00000476272.4	3507	0
ENST00000252992.6	3935	0
ENST00000453146.1	2821	0
ENST00000270792.7	1661	39
ENST00000614679.1	1653	0
ENST00000319041.6	768	17
ENST00000314675.9	2254	0
ENST00000374223.3	1312	0
ENST00000357089.6	1555	0
ENST00000374221.5	1792	0
ENST00000374222.3	2043	0
ENST00000374217.4	1846	0
ENST00000374215.3	938	0
ENST00000452980.3	782	0
ENST00000442942.4	688	0
ENST00000450041.3	649	0
ENST00000423664.3	793	0
ENST00000421827.2	728	0
ENST00000374213.2	468	78
ENST00000527815.3	2523	0
ENST00000308182.7	5245	0
ENST00000429942.2	886	0
ENST00000374207.4	1353	0
ENST00000475866.2	1548	0
ENST00000403843.3	1670	0
ENST00000436292.3	1712	0
ENST00000349618.5	1610	0
ENST00000455900.3	1080	0
ENST00000451801.3	936	0
ENST00000454975.1	592	0
ENST00000453132.3	662	0
ENST00000423508.3	744	0
ENST00000416125.1	853	0
ENST00000326279.8	4008	0
ENST00000254231.4	3458	0
ENST00000434391.4	3338	0
ENST00000427245.4	868	0
ENST00000525682.4	1235	0
ENST00000236342.9	1403	0
ENST00000526219.3	1072	0
ENST00000374185.5	1148	0
ENST00000360009.4	3245	0
ENST00000533087.3	582	0
ENST00000531312.3	496	0
ENST00000525165.3	573	0
ENST00000525326.3	492	0
ENST00000525546.3	581	0
ENST00000436153.4	705	0
ENST00000530781.3	556	0
ENST00000430232.3	703	0
ENST00000431933.3	2673	0
ENST00000416052.1	629	0
ENST00000619352.2	1148	0
ENST00000361427.5	1191	304
ENST00000525525.3	543	0
ENST00000526040.4	500	0
ENST00000374168.4	3186	21
ENST00000374166.6	3131	0
ENST00000526792.3	2596	0
ENST00000529454.3	544	0
ENST00000530003.3	3023	16
ENST00000366866.6	592	0
ENST00000374163.3	3202	0
ENST00000531382.3	2359	18
ENST00000403732.2	498	0
ENST00000438977.1	639	0
ENST00000324856.9	8577	73
ENST00000457599.4	6268	0
ENST00000524572.1	546	0
ENST00000374152.4	5992	0
ENST00000615191.2	3804	0
ENST00000430799.4	3978	15
ENST00000466382.1	2678	0
ENST00000532781.1	2583	0
ENST00000430292.3	608	0
ENST00000472757.3	932	0
ENST00000078527.6	2367	0
ENST00000431541.3	716	0
ENST00000374145.3	2713	0
ENST00000455364.1	707	0
ENST00000374142.6	5020	35
ENST00000374141.4	1002	0
ENST00000534643.3	597	0
ENST00000488397.3	1275	0
ENST00000339276.5	1320	0
ENST00000374135.6	4678	12
ENST00000374133.3	715	0
ENST00000431781.2	739	0
ENST00000445019.3	546	0
ENST00000361720.7	2123	0
ENST00000450844.1	521	0
ENST00000435827.4	821	0
ENST00000321265.7	1800	66
ENST00000452707.1	816	0
ENST00000254227.3	1156	0
ENST00000320567.5	1793	0
ENST00000616918.1	1651	0
ENST00000522111.2	1958	0
ENST00000531285.1	575	0
ENST00000289166.5	2368	0
ENST00000624078.1	375	0
ENST00000263980.5	4516	7
ENST00000374086.3	2183	0
ENST00000374084.2	695	0
ENST00000319394.5	4819	0
ENST00000361771.5	4275	22
ENST00000447062.2	3115	0
ENST00000472249.2	628	0
ENST00000611517.2	1613	0
ENST00000374076.6	1599	0
ENST00000464720.3	1665	0
ENST00000608611.3	1511	0
ENST00000466759.3	368	0
ENST00000486082.3	994	0
ENST00000464813.3	1071	0
ENST00000478104.3	986	0
ENST00000498220.1	679	0
ENST00000618673.2	1712	0
ENST00000318074.7	1900	0
ENST00000616558.2	1878	0
ENST00000473280.1	312	0
ENST00000543823.1	2229	0
ENST00000486046.3	444	0
ENST00000472410.3	2530	0
ENST00000374040.5	4309	0
ENST00000493901.3	4309	0
ENST00000357582.2	4136	0
ENST00000270879.6	1030	0
ENST00000354982.2	997	0
ENST00000374027.5	1457	0
ENST00000374030.2	993	0
ENST00000374024.3	2115	0
ENST00000618852.2	5676	162
ENST00000536657.1	1083	0
ENST00000247087.7	6334	0
ENST00000374011.4	6438	0
ENST00000374005.5	2729	0
ENST00000399173.3	2483	22
ENST00000374004.3	2350	0
ENST00000374003.5	2021	17
ENST00000457296.3	1104	0
ENST00000361157.8	841	16
ENST00000339145.6	822	0
ENST00000362020.4	828	0
ENST00000373954.8	3567	0
ENST00000419687.4	1661	0
ENST00000530324.3	1027	0
ENST00000234549.9	992	0
ENST00000373949.3	2273	0
ENST00000010299.8	1050	0
ENST00000446647.1	504	0
ENST00000373943.6	3079	17
ENST00000440806.2	718	0
ENST00000311772.7	2344	29
ENST00000236412.9	2414	0
ENST00000373931.6	2651	0
ENST00000431586.1	1029	0
ENST00000624809.1	171	0
ENST00000328928.9	2337	0
ENST00000373925.3	1650	0
ENST00000373927.5	1082	0
ENST00000427466.1	415	0
ENST00000442118.3	754	0
ENST00000373921.5	2687	66
ENST00000456990.1	1926	0
ENST00000373912.5	1752	53
ENST00000419958.3	554	0
ENST00000373909.5	1162	0
ENST00000313433.9	1237	0
ENST00000444045.1	682	0
ENST00000373894.5	1878	0
ENST00000548116.3	1913	0
ENST00000411604.3	953	0
ENST00000373888.6	1548	0
ENST00000549094.1	1611	0
ENST00000373884.5	2692	0
ENST00000373871.5	6085	0
ENST00000436342.4	5943	0
ENST00000540618.3	5885	25
ENST00000373864.3	2459	0
ENST00000373863.3	1729	0
ENST00000373857.5	4491	0
ENST00000539896.1	4191	0
ENST00000305392.3	1539	0
ENST00000603289.3	483	0
ENST00000263697.5	1759	81
ENST00000497986.3	599	0
ENST00000335514.7	494	49
ENST00000468425.2	539	0
ENST00000465645.1	1855	0
ENST00000253063.3	3453	33
ENST00000373842.6	1833	17
ENST00000398997.2	1106	0
ENST00000373839.5	6190	17
ENST00000373836.3	6112	0
ENST00000398958.4	2715	0
ENST00000427469.3	903	0
ENST00000434290.3	1070	0
ENST00000373833.8	2844	22
ENST00000419074.3	997	0
ENST00000373832.3	2424	15
ENST00000373831.5	1577	0
ENST00000411533.3	1169	0
ENST00000486790.2	481	0
ENST00000430407.1	1121	0
ENST00000373830.4	1799	0
ENST00000373824.6	1334	0
ENST00000263974.4	1359	0
ENST00000373826.3	1950	0
ENST00000373816.3	6410	0
ENST00000361872.6	1881	0
ENST00000294409.2	1912	0
ENST00000474884.3	864	0
ENST00000542507.3	2825	0
ENST00000373812.5	2925	28
ENST00000541996.3	2719	23
ENST00000496288.3	879	0
ENST00000621244.1	2067	0
ENST00000234961.4	1774	0
ENST00000621425.1	1217	0
ENST00000343067.6	5956	0
ENST00000356093.4	5857	23
ENST00000373800.5	2853	0
ENST00000349460.6	3029	0
ENST00000347529.5	2676	0
ENST00000373798.3	5933	0
ENST00000373797.1	2402	0
ENST00000521452.1	2501	0
ENST00000420504.2	2553	0
ENST00000373795.4	2387	78
ENST00000605204.1	1399	0
ENST00000373791.5	2416	0
ENST00000263702.8	1353	0
ENST00000463412.1	915	0
ENST00000345512.5	4470	0
ENST00000373779.5	5579	0
ENST00000428026.4	5550	0
ENST00000460170.2	5337	0
ENST00000373765.4	3832	0
ENST00000294507.3	2223	784
ENST00000336798.9	6392	0
ENST00000339394.6	1580	0
ENST00000424085.4	4631	0
ENST00000257075.7	5360	25
ENST00000373747.5	5375	31
ENST00000525843.3	4528	0
ENST00000426105.4	4043	0
ENST00000498419.3	3068	0
ENST00000440538.4	3936	0
ENST00000373741.6	4232	0
ENST00000373742.4	3515	0
ENST00000530669.1	582	0
ENST00000529846.3	683	0
ENST00000525997.1	650	0
ENST00000527498.1	652	0
ENST00000532678.1	793	0
ENST00000526215.3	586	0
ENST00000525948.3	1103	0
ENST00000480602.1	906	0
ENST00000531867.1	549	0
ENST00000373736.4	2589	0
ENST00000526106.3	569	0
ENST00000530145.1	562	0
ENST00000263694.6	1597	24
ENST00000373720.3	1087	0
ENST00000546109.3	1705	0
ENST00000618216.2	1489	0
ENST00000616393.2	1534	0
ENST00000615916.2	1652	0
ENST00000616859.2	1458	0
ENST00000344147.7	1605	21
ENST00000373714.3	1730	0
ENST00000422613.4	1140	0
ENST00000373713.4	725	0
ENST00000498148.3	693	0
ENST00000482018.1	625	0
ENST00000373710.3	2146	0
ENST00000536859.3	2072	0
ENST00000373709.5	1997	0
ENST00000536384.2	2062	0
ENST00000624551.1	1586	0
ENST00000457433.4	2140	0
ENST00000271064.9	2187	0
ENST00000537531.2	1841	0
ENST00000403528.4	2003	0
ENST00000373706.7	1642	0
ENST00000373705.1	1170	0
ENST00000373703.4	1629	37
ENST00000373672.5	5736	0
ENST00000440437.1	672	0
ENST00000458715.3	706	0
ENST00000373668.5	3643	0
ENST00000373667.4	924	0
ENST00000398556.5	4879	0
ENST00000398547.3	4857	0
ENST00000373655.4	5400	0
ENST00000373658.5	5403	0
ENST00000398542.3	5176	0
ENST00000527361.3	4919	0
ENST00000398538.3	4675	0
ENST00000420125.3	2541	0
ENST00000533175.1	1613	0
ENST00000436464.1	539	0
ENST00000257100.5	2472	0
ENST00000360482.4	3960	0
ENST00000452755.4	2105	0
ENST00000533231.3	3774	0
ENST00000528579.1	765	0
ENST00000529396.1	563	0
ENST00000528791.3	487	0
ENST00000525930.1	477	0
ENST00000602725.3	3353	47
ENST00000344035.8	3929	90
ENST00000457805.4	1032	26
ENST00000602683.3	667	0
ENST00000470404.3	575	0
ENST00000532001.4	911	0
ENST00000528253.1	806	0
ENST00000468531.1	830	16
ENST00000534796.3	900	0
ENST00000327300.9	2757	175
ENST00000492989.1	1215	0
ENST00000336294.7	1813	0
ENST00000438825.3	690	0
ENST00000441402.3	1538	0
ENST00000373625.5	7378	59
ENST00000471599.3	3941	0
ENST00000446515.1	965	0
ENST00000373610.5	4854	56
ENST00000373609.1	5012	36
ENST00000373602.7	1089	19
ENST00000469003.3	1235	0
ENST00000421922.4	1415	0
ENST00000461819.3	780	0
ENST00000291358.8	2027	0
ENST00000537469.2	2252	0
ENST00000409358.1	1349	0
ENST00000491434.3	1538	0
ENST00000489170.3	1412	0
ENST00000461402.3	1866	0
ENST00000483001.3	969	0
ENST00000309777.8	1082	0
ENST00000373593.3	1411	0
ENST00000344461.5	721	0
ENST00000484490.1	737	0
ENST00000355082.7	564	0
ENST00000373586.1	1458	140
ENST00000373582.3	936	0
ENST00000336890.7	2117	63
ENST00000373564.5	2137	0
ENST00000482949.3	714	0
ENST00000495610.4	1060	0
ENST00000619559.2	2099	0
ENST00000461712.4	566	0
ENST00000373562.5	551	0
ENST00000477031.4	580	0
ENST00000373557.4	932	0
ENST00000333070.4	2166	0
ENST00000373548.5	2124	117
ENST00000428704.1	664	0
ENST00000329421.7	1699	150
ENST00000574315.1	273	0
ENST00000373534.3	1368	0
ENST00000432622.1	699	0
ENST00000428500.1	362	0
ENST00000455895.4	2846	15
ENST00000444377.3	2925	0
ENST00000341071.9	4599	0
ENST00000526031.3	1361	0
ENST00000419121.4	1473	0
ENST00000446293.4	1505	0
ENST00000373520.6	1615	0
ENST00000527513.3	576	0
ENST00000527163.3	567	0
ENST00000530485.1	482	0
ENST00000480336.1	3447	0
ENST00000609129.1	12834	0
ENST00000373510.6	7075	0
ENST00000316459.4	1943	0
ENST00000341885.5	312	0
ENST00000468695.3	1601	0
ENST00000492007.3	817	0
ENST00000373506.5	766	0
ENST00000498691.3	541	0
ENST00000373501.4	598	0
ENST00000473294.4	620	0
ENST00000436661.3	514	0
ENST00000476493.3	588	0
ENST00000465588.2	548	0
ENST00000479075.3	769	0
ENST00000414241.5	1788	0
ENST00000373493.7	7943	46
ENST00000527118.3	700	0
ENST00000526193.3	568	0
ENST00000492348.4	1547	33
ENST00000373485.3	1417	0
ENST00000477563.4	544	0
ENST00000458695.4	1674	38
ENST00000490500.3	632	0
ENST00000445722.2	580	0
ENST00000475321.3	619	0
ENST00000463378.3	882	0
ENST00000460669.3	783	0
